benchmark/grid/grid080x080.col,benchmark/grid/grid080x080_04_8592.dat,6400,12640,telematik-tuhh,existent,NO,00,-1,49819.310000000005,5470.0,5058760
benchmark/grid/grid090x090.col,benchmark/grid/grid090x090_01_0710.dat,8100,16020,telematik-tuhh,existent,NO,00,-1,136258.06,9811.0,9608704
benchmark/grid/grid090x090.col,benchmark/grid/grid090x090_02_9631.dat,8100,16020,telematik-tuhh,existent,NO,00,-1,15.14,7.58,277464
benchmark/grid/grid090x090.col,benchmark/grid/grid090x090_03_8778.dat,8100,16020,telematik-tuhh,existent,NO,00,-1,141271.96,9078.0,9609872
benchmark/grid/grid090x090.col,benchmark/grid/grid090x090_04_4969.dat,8100,16020,telematik-tuhh,existent,NO,00,-1,15.1,7.56,277460
benchmark/grid/grid100x100.col,benchmark/grid/grid100x100_01_9072.dat,10000,19800,telematik-tuhh,existent,NO,00,-1,279264.76999999996,16516.0,17436720
benchmark/grid/grid100x100.col,benchmark/grid/grid100x100_02_7191.dat,10000,19800,telematik-tuhh,existent,NO,00,-1,23.439999999999998,11.73,284160
benchmark/grid/grid100x100.col,benchmark/grid/grid100x100_03_4887.dat,10000,19800,telematik-tuhh,existent,NO,00,-1,281795.1,14542.0,17438292
benchmark/grid/grid100x100.col,benchmark/grid/grid100x100_04_0664.dat,10000,19800,telematik-tuhh,existent,NO,00,-1,23.89,11.96,284204
benchmark/grid/grid200x200.col,benchmark/grid/grid200x200_02_2458.dat,40000,79600,telematik-tuhh,existent,NO,00,-1,1346.1699999999998,673.24,563828
benchmark/grid/grid200x200.col,benchmark/grid/grid200x200_03_0743.dat,40000,79600,telematik-tuhh,existent,NO,00,-1,1338.2399999999998,669.19,563692
benchmark/power/hc-power-004-002.col,benchmark/power/hc-power-004-002_01.dat,64,95,telematik-tuhh,existent,YES,01,359,0.06,0.07,264384
benchmark/power/hc-power-005-002.col,benchmark/power/hc-power-005-002_01.dat,79,118,telematik-tuhh,existent,YES,01,779,0.39999999999999997,0.21,264852
benchmark/power/hc-power-006-002.col,benchmark/power/hc-power-006-002_01.dat,94,141,telematik-tuhh,existent,YES,01,1631,4.46,2.24,267432
benchmark/power/hc-power-007-002.col,benchmark/power/hc-power-007-002_01.dat,109,164,telematik-tuhh,existent,YES,01,3347,50.01,25.03,283032
benchmark/power/hc-power-008-002.col,benchmark/power/hc-power-008-002_01.dat,124,187,telematik-tuhh,existent,YES,01,6791,558.87,279.5,362168
benchmark/power/hc-power-009-002.col,benchmark/power/hc-power-009-002_01.dat,139,210,telematik-tuhh,existent,YES,01,13691,6928.97,3464.86,740768
benchmark/power/hc-power-010-002.col,benchmark/power/hc-power-010-002_01.dat,154,233,telematik-tuhh,existent,YES,01,27503,79272.6,3998.0,4664936
benchmark/handcrafted/hc-power-11.col,benchmark/handcrafted/hc-power-11_01.dat,21,28,telematik-tuhh,existent,YES,01,21,0.04,0.06,264208
benchmark/handcrafted/hc-power-12.col,benchmark/handcrafted/hc-power-12_01.dat,36,51,telematik-tuhh,existent,YES,01,69,0.04,0.05,264088
benchmark/square/hc-square-004-002.col,benchmark/square/hc-square-004-002_01.dat,44,63,telematik-tuhh,existent,YES,01,90,0.05,0.05,264212
benchmark/square/hc-square-005-002.col,benchmark/square/hc-square-005-002_01.dat,54,78,telematik-tuhh,existent,YES,01,132,0.06,0.05,264264
benchmark/square/hc-square-006-002.col,benchmark/square/hc-square-006-002_01.dat,64,93,telematik-tuhh,existent,YES,01,182,0.13,0.07,264632
benchmark/square/hc-square-007-002.col,benchmark/square/hc-square-007-002_01.dat,74,108,telematik-tuhh,existent,YES,01,240,0.9600000000000001,0.49,265864
benchmark/square/hc-square-008-002.col,benchmark/square/hc-square-008-002_01.dat,84,123,telematik-tuhh,existent,YES,01,306,6.77,3.39,272564
benchmark/square/hc-square-009-002.col,benchmark/square/hc-square-009-002_01.dat,94,138,telematik-tuhh,existent,YES,01,380,50.559999999999995,25.28,306852
